geoId,dateRep,day,month,year,cases,popData2020,deaths
CH,23/04/2022,23,4,2022,2022,8654622,2
CH,24/04/2022,24,4,2022,1531,8654622,4
CH,25/04/2022,25,4,2022,3882,8654622,3
CH,26/04/2022,26,4,2022,2795,8654622,0
CH,27/04/2022,27,4,2022,2733,8654622,2
CH,28/04/2022,28,4,2022,2535,8654622,3
CH,29/04/2022,29,4,2022,2297,8654622,0
CH,30/04/2022,30,4,2022,1504,8654622,2
CH,01/05/2022,1,5,2022,1023,8654622,6
CH,02/05/2022,2,5,2022,2994,8654622,4
CH,03/05/2022,3,5,2022,2148,8654622,3
CH,04/05/2022,4,5,2022,2150,8654622,2
CH,05/05/2022,5,5,2022,1918,8654622,2
CH,06/05/2022,6,5,2022,1909,8654622,2
CH,07/05/2022,7,5,2022,1183,8654622,1
CH,08/05/2022,8,5,2022,834,8654622,1
CH,09/05/2022,9,5,2022,2496,8654622,1
CH,10/05/2022,10,5,2022,1965,8654622,3
CH,11/05/2022,11,5,2022,1846,8654622,3
CH,12/05/2022,12,5,2022,1707,8654622,2
CH,13/05/2022,13,5,2022,1545,8654622,1
CH,14/05/2022,14,5,2022,937,8654622,1
CH,15/05/2022,15,5,2022,697,8654622,0
CH,16/05/2022,16,5,2022,1939,8654622,2
CH,17/05/2022,17,5,2022,1476,8654622,2
CH,18/05/2022,18,5,2022,1426,8654622,2
CH,19/05/2022,19,5,2022,1269,8654622,0
CH,20/05/2022,20,5,2022,1080,8654622,2
CH,21/05/2022,21,5,2022,773,8654622,4
CH,22/05/2022,22,5,2022,592,8654622,2
CH,23/05/2022,23,5,2022,1459,8654622,1
CH,24/05/2022,24,5,2022,1113,8654622,1
CH,25/05/2022,25,5,2022,1084,8654622,0
CH,26/05/2022,26,5,2022,503,8654622,1
CH,27/05/2022,27,5,2022,1162,8654622,0
CH,28/05/2022,28,5,2022,706,8654622,0
CH,29/05/2022,29,5,2022,660,8654622,1
CH,30/05/2022,30,5,2022,1780,8654622,0
CH,31/05/2022,31,5,2022,1581,8654622,1
CH,01/06/2022,1,6,2022,1599,8654622,1
CH,02/06/2022,2,6,2022,1585,8654622,1
CH,03/06/2022,3,6,2022,1593,8654622,1
CH,04/06/2022,4,6,2022,1146,8654622,3
CH,05/06/2022,5,6,2022,914,8654622,0
CH,06/06/2022,6,6,2022,1289,8654622,2
CH,07/06/2022,7,6,2022,3056,8654622,2
CH,08/06/2022,8,6,2022,2648,8654622,1
CH,09/06/2022,9,6,2022,2479,8654622,0
CH,10/06/2022,10,6,2022,2450,8654622,0
CH,11/06/2022,11,6,2022,1695,8654622,0
CH,12/06/2022,12,6,2022,1287,8654622,1
CH,13/06/2022,13,6,2022,4110,8654622,1
CH,14/06/2022,14,6,2022,3653,8654622,3
CH,15/06/2022,15,6,2022,3894,8654622,0
CH,16/06/2022,16,6,2022,3535,8654622,1
CH,17/06/2022,17,6,2022,3932,8654622,1
CH,18/06/2022,18,6,2022,2573,8654622,1
CH,19/06/2022,19,6,2022,1742,8654622,3
CH,20/06/2022,20,6,2022,5955,8654622,1
CH,21/06/2022,21,6,2022,5073,8654622,0
CH,22/06/2022,22,6,2022,5247,8654622,1
CH,23/06/2022,23,6,2022,5021,8654622,4
CH,24/06/2022,24,6,2022,4622,8654622,4
CH,25/06/2022,25,6,2022,3285,8654622,2
CH,26/06/2022,26,6,2022,2337,8654622,0
CH,27/06/2022,27,6,2022,8282,8654622,3
CH,28/06/2022,28,6,2022,7239,8654622,4
CH,29/06/2022,29,6,2022,7234,8654622,4
CH,30/06/2022,30,6,2022,7145,8654622,1
CH,01/07/2022,1,7,2022,6843,8654622,2
CH,02/07/2022,2,7,2022,4493,8654622,1
CH,03/07/2022,3,7,2022,2921,8654622,1
CH,04/07/2022,4,7,2022,11210,8654622,7
CH,05/07/2022,5,7,2022,9598,8654622,6
CH,06/07/2022,6,7,2022,9787,8654622,5
CH,07/07/2022,7,7,2022,8635,8654622,5
CH,08/07/2022,8,7,2022,7909,8654622,6
CH,09/07/2022,9,7,2022,4972,8654622,6
CH,10/07/2022,10,7,2022,3304,8654622,2
CH,11/07/2022,11,7,2022,10954,8654622,3
CH,12/07/2022,12,7,2022,9458,8654622,4
CH,13/07/2022,13,7,2022,8638,8654622,6
CH,14/07/2022,14,7,2022,7704,8654622,3
CH,15/07/2022,15,7,2022,7052,8654622,4
CH,16/07/2022,16,7,2022,4302,8654622,7
CH,17/07/2022,17,7,2022,2857,8654622,3
CH,18/07/2022,18,7,2022,9613,8654622,6
CH,19/07/2022,19,7,2022,7073,8654622,5
CH,20/07/2022,20,7,2022,6327,8654622,5
CH,21/07/2022,21,7,2022,5708,8654622,2
CH,22/07/2022,22,7,2022,5288,8654622,6
CH,23/07/2022,23,7,2022,3200,8654622,5
CH,24/07/2022,24,7,2022,1982,8654622,5
CH,25/07/2022,25,7,2022,6623,8654622,5
CH,26/07/2022,26,7,2022,4838,8654622,8
CH,27/07/2022,27,7,2022,4225,8654622,3
CH,28/07/2022,28,7,2022,3652,8654622,5
CH,29/07/2022,29,7,2022,3519,8654622,4
CH,30/07/2022,30,7,2022,2315,8654622,8
CH,31/07/2022,31,7,2022,1536,8654622,5
CH,01/08/2022,1,8,2022,1804,8654622,2
CH,02/08/2022,2,8,2022,4842,8654622,3
CH,03/08/2022,3,8,2022,3650,8654622,4
CH,04/08/2022,4,8,2022,3107,8654622,4
CH,05/08/2022,5,8,2022,2968,8654622,3
CH,06/08/2022,6,8,2022,2070,8654622,2
CH,07/08/2022,7,8,2022,1389,8654622,1
CH,08/08/2022,8,8,2022,4329,8654622,3
CH,09/08/2022,9,8,2022,3357,8654622,3
CH,10/08/2022,10,8,2022,3106,8654622,2
CH,11/08/2022,11,8,2022,2727,8654622,4
CH,12/08/2022,12,8,2022,2671,8654622,0
CH,13/08/2022,13,8,2022,1538,8654622,3
CH,14/08/2022,14,8,2022,1146,8654622,1
CH,15/08/2022,15,8,2022,3309,8654622,0
CH,16/08/2022,16,8,2022,3155,8654622,3
CH,17/08/2022,17,8,2022,2861,8654622,3
CH,18/08/2022,18,8,2022,2526,8654622,3
CH,19/08/2022,19,8,2022,2328,8654622,1
CH,20/08/2022,20,8,2022,1437,8654622,1
CH,21/08/2022,21,8,2022,1005,8654622,1
CH,22/08/2022,22,8,2022,3386,8654622,0
CH,23/08/2022,23,8,2022,2591,8654622,5
CH,24/08/2022,24,8,2022,2491,8654622,3
CH,25/08/2022,25,8,2022,2267,8654622,0
CH,26/08/2022,26,8,2022,2175,8654622,2
CH,27/08/2022,27,8,2022,1358,8654622,0
CH,28/08/2022,28,8,2022,885,8654622,1
CH,29/08/2022,29,8,2022,2279,8654622,0
CH,30/08/2022,30,8,2022,5,8654622,0
